date,amount,description,subcategory_id,account,type
2024-08-05,"-99.10",TER / TAN - Mensuel,Transports en commun,1,1,debit
2024-08-05,"-300.00",HELIOS,Epargne,1,1,debit
2024-08-05,"-125.48",Dons réguliers,Dons,1,1,debit
2024-08-05,"-7.00",Canal +,Services en ligne,1,1,debit
2024-08-05,"-9.99",Free Mobile,Téléphone,1,1,debit
2024-08-05,"-24.99",Free - Location S24,Téléphone,1,1,debit
2024-08-07,"-9.89",La Poste - Envoi téléphone pro,Courses,1,1,debit
2024-08-07,"-6.68",Larmor-Plage,Pharmacie,1,1,debit
2024-08-08,"-260.00",Goodvest,Epargne retraite,1,1,debit
2024-08-08,"-41.00",Tavarn- Lorient ,Restaurants/Brasserie,1,1,debit
2024-08-08,"-19.40",Tavarn - Lorient,Bistrot,1,1,debit
2024-08-08,"-16.60",Soirée Lorient ,Bistrot,1,1,debit
2024-08-09,"-8.06",Crédit Agricole,Assurance de personnes,1,1,debit
2024-08-10,"-44.20",Lorient - Saint Gilles AR,Transports en commun,1,1,debit
2024-08-11,"-17.10",Guinguette Toulhars,Bistrot,1,1,debit
2024-08-12,"-30.46",Crédit Agricole,Assurance Voiture,1,1,debit
2024-08-12,"-50.00",CIC,Epargne salariale,1,1,debit
2024-08-12,"-55.66",Mangas,Anniversaire,1,1,debit
2024-08-12,"-114.80",Whisky Rhum,Anniversaire,1,1,debit
2024-08-12,"-33.00",La cabane de Luc,Bistrot,1,1,debit
2024-08-13,"-24.00",Casino,Bistrot,1,1,debit
2024-08-13,"-6.35",Épicerie Saint Gilles,Alimentation,1,1,debit
2024-08-13,"-31.40",FIL,Bistrot,1,1,debit
2024-08-13,"-40.00",Casino ,Retrait,1,1,debit
2024-08-14,"-19.00",FIL - Bouquin,Livres,1,1,debit
2024-08-16,"-18.25",Crédit Agricole,Assurance Accident de la Vie,1,1,debit
2024-08-16,"-35.35",Bricomarché - Jardin,Pelouse/jardin,1,1,debit
2024-08-17,"-46.50",La Guinguette - St Herblain,Bistrot,1,1,debit
2024-08-18,"-3.60",Boulangerie ,Alimentation,1,1,debit
2024-08-19,"-56.00",Taxe foncière,Impôts fonciers,1,1,debit
2024-08-21,"-16.00",Crédit Agricole - CB Gold Premium,Cotisation Compte bancaires,1,1,debit
2024-08-22,"-10.74",7eme vague - Côtes de boeuf,Concerts/spectacles,1,1,debit
2024-08-23,"-38.77",Bricomarché,Bricolage,1,1,debit
2024-08-23,"-40.00",CA,Retrait,1,1,debit
2024-08-24,"-19.10",Win & Wok,Restaurants/Brasserie,1,1,debit
2024-08-25,"-4.95",Market - Le Pallet,Alimentation,1,1,debit
2024-08-25,"-14.05",Boulangerie,Alimentation,1,1,debit
2024-08-28,"-8.99",Bonbonne de gaz,Sodastream,1,1,debit
2024-08-30,"-21.80",City Vap - Liquides,Cigarette électronique,1,1,debit
2024-09-02,"-57.49",Free,Internet,1,1,debit
2024-09-02,"-9.25",Crédit Agricole,Assurance Protection Juridique,1,1,debit
2024-09-02,"-51.76",Crédit Agricole,Assurance Voiture,1,1,debit
2024-09-02,"-300.00",HELIOS,Epargne,1,1,debit
2024-09-04,"-39.16",Crédit Agricole,Assurance Habitation,1,1,debit
2024-09-05,"-48.42",UTWIN,Assurance Prêt Habitation,1,1,debit
2024-09-05,"-5.44",Assurance PTZ (9 993€),Assurance Prêt Travaux,1,1,debit
2024-09-05,"-350.00",MAM,Compte joint,1,1,debit
2024-09-05,"-300.00",Abondement,Compte joint,1,1,debit
2024-09-05,"-9.00",SAUR,Eau,1,1,debit
2024-09-05,"-77.36",EDF,Électricité,1,1,debit
