date;amount;description;sub_category_id;account_id;financial_flow_id
21/11/2024;16;Cr?dit Agricole - CB Gold Premium;117;1;2
22/11/2024;11.9;Librairie Durance;25;1;2
22/11/2024;77.4;Caf? du Passage;44;1;2
27/11/2024;28.82;Plum;111;1;2
28/11/2024;43.6;City Vap - Liquides;38;1;2
29/11/2024;37.9;Librairie l'Odyss?e;25;1;2
29/11/2024;3.4;Brasserie Le Sangu?ze;44;1;2
30/11/2024;22.9;Les Papas brasseurs;47;1;2
02/12/2024;9.8;Cr?dit Agricole;68;1;2
02/12/2024;51.73;Cr?dit Agricole;71;1;2
02/12/2024;57.49;Free;106;1;2
02/12/2024;9.99;Free Mobile;107;1;2
02/12/2024;24.99;Free - Location S24;107;1;2
02/12/2024;6;Helios;117;1;2
03/12/2024;219;Platine Vinyle - papa;52;1;2
03/12/2024;8.78;Cantine EDF ;44;1;2
04/12/2024;42.28;Cr?dit Agricole;65;1;2
04/12/2024;21.64;Plum;111;1;2
05/12/2024;48.42;UTWIN;66;1;2
05/12/2024;5.44;Assurance PTZ (9 993?);67;1;2
05/12/2024;120.01;MAM;40;1;2
05/12/2024;300;Abondement;40;1;2
05/12/2024;9;SAUR;104;1;2
05/12/2024;77.36;EDF;105;1;2
05/12/2024;450;Cr?dit Agricole (221 647?);20;1;2
05/12/2024;138.79;Cr?dit Agricole - PTZ (9 993?);21;1;2
05/12/2024;100.8;TER - TAN - Mensuel;87;1;2
05/12/2024;350;Helios;111;1;2
05/12/2024;275;Goodvest;112;1;2
05/12/2024;125.48;Dons r?guliers;49;1;2
05/12/2024;7;Canal +;75;1;2
06/12/2024;32;L'autre march? de No?l ;26;1;2
06/12/2024;21;John Mc Byrne ;26;1;2
06/12/2024;20.62;Caf? du Passage ;44;1;2
07/12/2024;10;Man?ge ;34;1;2
08/12/2024;26.45;Polo;81;1;2
09/12/2024;6.4;Tickets m?tro ;141;1;2
09/12/2024;17.97;Brasserie Nanterre ;141;1;2
10/12/2024;8.47;Cr?dit Agricole;64;1;2
10/12/2024;30.46;Cr?dit Agricole;71;1;2
10/12/2024;27.9;Relay Paris;41;1;2
10/12/2024;0.73;Sodexo - Caf?;9;1;2
11/12/2024;46.12;Plum;111;1;2
14/12/2024;10;Man?ge ;34;1;2
15/12/2024;107.6;D?co de No?l ;41;1;2
16/12/2024;18.25;Cr?dit Agricole;63;1;2
18/12/2024;38.1;Plum;111;1;2
20/12/2024;13.8;Win & Wok;44;1;2
20/12/2024;45.5;Liquides ;38;1;2
21/12/2024;16;Cr?dit Agricole - CB Gold Premium;117;1;2
23/12/2024;28.13;Espace culturel;52;1;2
23/12/2024;109.3;Librairie l'Odyss?e;52;1;2
27/12/2024;23.04;Plum;111;1;2
27/12/2024;5.6;La t?te dans Les Raisins - Lorient;26;1;2
29/12/2024;23.9;McDo;44;1;2
30/12/2024;56.6;Espace Emeraude;6;1;2
02/01/2024;2946.04;Conserto - Janvier;12;1;1
03/01/2024;64.08;Courses d?cembre;22;1;1
05/01/2024;18.23;Lucile - Assurance Multirisque;22;1;1
09/01/2024;60;Ecojoko;22;1;1
10/01/2024;100;Netflix;22;1;1
15/01/2024;250;Acompte 60%;116;1;1
16/01/2024;74.14;R?veillon 2023 2024 - Gro - AL;22;1;1
18/01/2024;37.07;R?veillon 2023 2024 - Ang?le;22;1;1
02/02/2024;3050;Conserto - Janvier;12;1;1
05/02/2024;18.23;Lucile - Assurance Multirisque;22;1;1
19/02/2024;125.4;Maman - abonnement POLITIS;22;1;1
20/02/2024;25.93;Kalou - R?veillon de fin d'ann?e;22;1;1
04/03/2024;3100;Conserto - Janvier;12;1;1
05/03/2024;18.23;Lucile - Assurance Multirisque;22;1;1
02/04/2024;3100;Conserto - Mars;12;1;1
05/04/2024;18.23;Lucile - Assurance Multirisque;22;1;1
09/04/2024;24.18;PREDICA - Promo;22;1;1
29/04/2024;96.1;Conserto - ch?que culture;22;1;1
02/05/2024;2990;Conserto - Avril;12;1;1
06/05/2024;18.23;Lucile - Assurance Multirisque;22;1;1
14/05/2024;300;Fortuneo - Abondement;22;1;1
22/05/2024;2.12;CA - Int?r?ts cr?diteurs;115;1;1
03/06/2024;3160;Conserto - Mai;12;1;1
05/06/2024;18.23;Lucile - Assurance Multirisque;22;1;1
18/06/2024;110.55;EDF;22;1;1
02/07/2024;3540;Conserto - Juin;12;1;1
05/07/2024;18.23;Lucile - Charges mensuelles;22;1;1
24/07/2024;2223;Imp?ts - Remboursement;116;1;1
02/08/2024;3130;Conserto - Juillet;12;1;1
05/08/2024;18.23;Lucile - Charges mensuelles;22;1;1
16/08/2024;1;FIL - Avoir;22;1;1
02/09/2024;3120;Conserto - Ao?t;12;1;1
05/09/2024;18.23;Lucile - Charges mensuelles;22;1;1
26/09/2024;219;CA - LDD;114;1;1
01/10/2024;30;Maman - Muscadet;22;1;1
02/10/2024;3130;Conserto - Septembre;12;1;1
07/10/2024;18.23;Lucile - Charges mensuelles;22;1;1
25/10/2024;50;Fortuneo;114;1;1
04/11/2024;3180;Conserto - Octobre;12;1;1
05/11/2024;18.23;Lucile - Charges mensuelles;22;1;1
28/11/2024;40;Fortuneo;114;1;1
02/12/2024;3090;Conserto - Octobre;12;1;1
05/12/2024;18.23;Lucile - Charges mensuelles;22;1;1
23/12/2024;90;platine Vinyle papa ;22;1;1
31/12/2025;43;Plum;114;1;1
